"TargetGroup","FirstDose","SecondDose","DoseAdditional1","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age15_17",2,0,0,10718565,326859,"Greece","EL",15,17,3,"2021-W05"
"Age18_24",1753,549,0,10718565,782452,"Greece","EL",18,24,7,"2021-W05"
"Age25_49",69484,37762,0,10718565,3497414,"Greece","EL",25,49,25,"2021-W05"
"Age5_9",1,1,0,10718565,511958,"Greece","EL",5,9,5,"2021-W05"
"Age50_59",41254,25075,0,10718565,1515472,"Greece","EL",50,59,10,"2021-W05"
"Age60_69",16660,9543,0,10718565,1291651,"Greece","EL",60,69,10,"2021-W05"
"Age70_79",4945,1392,0,10718565,1003958,"Greece","EL",70,79,10,"2021-W05"
"Age80+",186329,6097,0,10718565,773240,"Greece","EL",80,100,21,"2021-W05"
"Age0_4",9,4,0,47332614,2011885,"Spain","ES",0,4,5,"2021-W05"
"Age10_14",24,6,0,47332614,2535060,"Spain","ES",10,14,5,"2021-W05"
"Age15_17",224,47,0,47332614,1448603,"Spain","ES",15,17,3,"2021-W05"
"Age18_24",42206,20558,0,47332614,3303575,"Spain","ES",18,24,7,"2021-W05"
"Age25_49",547817,313672,0,47332614,16481919,"Spain","ES",25,49,25,"2021-W05"
"Age5_9",10,3,0,47332614,2330208,"Spain","ES",5,9,5,"2021-W05"
"Age50_59",294197,169372,0,47332614,7035203,"Spain","ES",50,59,10,"2021-W05"
"Age60_69",166162,98868,0,47332614,5350604,"Spain","ES",60,69,10,"2021-W05"
"Age70_79",52904,38980,0,47332614,3984504,"Spain","ES",70,79,10,"2021-W05"
"Age80+",237957,183124,0,47332614,2851053,"Spain","ES",80,100,21,"2021-W05"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2021-W05"
"Age10_14",0,0,0,5525292,308825,"Finland","FI",10,14,5,"2021-W05"
"Age15_17",214,17,0,5525292,178021,"Finland","FI",15,17,3,"2021-W05"
"Age18_24",5891,1756,0,5525292,432594,"Finland","FI",18,24,7,"2021-W05"
"Age25_49",55977,26147,0,5525292,1728083,"Finland","FI",25,49,25,"2021-W05"
"Age5_9",0,0,0,5525292,306287,"Finland","FI",5,9,5,"2021-W05"
"Age50_59",28999,11513,0,5525292,724665,"Finland","FI",50,59,10,"2021-W05"
"Age60_69",17263,5679,0,5525292,716579,"Finland","FI",60,69,10,"2021-W05"
"Age70_79",14152,1959,0,5525292,561908,"Finland","FI",70,79,10,"2021-W05"
"Age80+",57053,5951,0,5525292,312406,"Finland","FI",80,100,21,"2021-W05"
"Age<18",658,22,0,67320216,14540168,"France","FR",0,17,18,"2021-W05"
"Age18_24",11902,1424,0,67320216,5444270,"France","FR",18,24,7,"2021-W05"
"Age25_49",206157,38051,0,67320216,20684932,"France","FR",25,49,25,"2021-W05"
"Age50_59",311642,87228,0,67320216,8805539,"France","FR",50,59,10,"2021-W05"
"Age60_69",205745,46034,0,67320216,8007585,"France","FR",60,69,10,"2021-W05"
"Age70_79",521157,24644,0,67320216,5692912,"France","FR",70,79,10,"2021-W05"
"Age80+",789707,53936,0,67320216,4144810,"France","FR",80,100,21,"2021-W05"
"Age0_4",0,0,0,4058165,182408,"Croatia","HR",0,4,5,"2021-W05"
"Age10_14",3,3,0,4058165,202389,"Croatia","HR",10,14,5,"2021-W05"
"Age15_17",27,10,0,4058165,115854,"Croatia","HR",15,17,3,"2021-W05"
"Age18_24",1284,758,0,4058165,321108,"Croatia","HR",18,24,7,"2021-W05"
"Age25_49",21692,13509,1,4058165,1319478,"Croatia","HR",25,49,25,"2021-W05"
"Age5_9",1,1,0,4058165,196674,"Croatia","HR",5,9,5,"2021-W05"
"Age50_59",14211,8757,0,4058165,570899,"Croatia","HR",50,59,10,"2021-W05"
"Age60_69",10513,6077,0,4058165,562891,"Croatia","HR",60,69,10,"2021-W05"
"Age70_79",8101,4630,0,4058165,364156,"Croatia","HR",70,79,10,"2021-W05"
"Age80+",12234,8561,0,4058165,222308,"Croatia","HR",80,100,21,"2021-W05"
"Age<18",0,0,0,9769526,0,"Hungary","HU",0,17,18,"2021-W05"
"Age18_24",13069,5367,0,9769526,741094,"Hungary","HU",18,24,7,"2021-W05"
"Age25_49",96759,52333,0,9769526,3490565,"Hungary","HU",25,49,25,"2021-W05"
"Age50_59",55101,29947,0,9769526,1235206,"Hungary","HU",50,59,10,"2021-W05"
"Age60_69",36882,18119,0,9769526,1295058,"Hungary","HU",60,69,10,"2021-W05"
"Age70_79",20810,7523,0,9769526,859765,"Hungary","HU",70,79,10,"2021-W05"
"Age80+",57332,3531,0,9769526,438790,"Hungary","HU",80,100,21,"2021-W05"
"Age10_14",7,9,0,4964440,348422,"Ireland","IE",10,14,5,"2021-W05"
"Age15_17",47,17,6,4964440,195570,"Ireland","IE",15,17,3,"2021-W05"
"Age18_24",8064,4744,30,4964440,433572,"Ireland","IE",18,24,7,"2021-W05"
"Age25_49",80639,51846,78,4964440,1749671,"Ireland","IE",25,49,25,"2021-W05"
"Age5_9",4,1,0,4964440,346162,"Ireland","IE",5,9,5,"2021-W05"
"Age50_59",33178,20668,24,4964440,606007,"Ireland","IE",50,59,10,"2021-W05"
"Age60_69",17718,9603,11,4964440,480682,"Ireland","IE",60,69,10,"2021-W05"
"Age70_79",7422,2297,10,4964440,322167,"Ireland","IE",70,79,10,"2021-W05"
"Age80+",18112,5908,9,4964440,170706,"Ireland","IE",80,100,21,"2021-W05"
"Age0_4",0,0,0,364134,21362,"Iceland","IS",0,4,5,"2021-W05"
"Age10_14",1,0,0,364134,23630,"Iceland","IS",10,14,5,"2021-W05"
"Age15_17",11,3,0,364134,13145,"Iceland","IS",15,17,3,"2021-W05"
"Age18_24",290,91,0,364134,34868,"Iceland","IS",18,24,7,"2021-W05"
"Age25_49",3139,1083,0,364134,131004,"Iceland","IS",25,49,25,"2021-W05"
"Age5_9",0,0,0,364134,23227,"Iceland","IS",5,9,5,"2021-W05"
"Age50_59",1094,363,0,364134,43992,"Iceland","IS",50,59,10,"2021-W05"
"Age60_69",1221,483,0,364134,37414,"Iceland","IS",60,69,10,"2021-W05"
"Age70_79",1506,533,0,364134,22890,"Iceland","IS",70,79,10,"2021-W05"
"Age80+",5634,2312,0,364134,12602,"Iceland","IS",80,100,21,"2021-W05"
"Age<18",217,111,0,59641488,9433159,"Italy","IT",0,17,18,"2021-W05"
"Age18_24",45873,35483,0,59641488,4121339,"Italy","IT",18,24,7,"2021-W05"
"Age25_49",599176,501535,0,59641488,18920355,"Italy","IT",25,49,25,"2021-W05"
"Age50_59",368093,312192,0,59641488,9414195,"Italy","IT",50,59,10,"2021-W05"
"Age60_69",228074,194561,0,59641488,7364364,"Italy","IT",60,69,10,"2021-W05"
"Age70_79",57027,39252,0,59641488,5968373,"Italy","IT",70,79,10,"2021-W05"
"Age80+",151018,90394,0,59641488,4419703,"Italy","IT",80,100,21,"2021-W05"
"Age0_4",0,0,0,2794090,145590,"Lithuania","LT",0,4,5,"2021-W05"
"Age10_14",0,0,0,2794090,132642,"Lithuania","LT",10,14,5,"2021-W05"
"Age15_17",164,111,0,2794090,76077,"Lithuania","LT",15,17,3,"2021-W05"
"Age18_24",2707,1281,0,2794090,209209,"Lithuania","LT",18,24,7,"2021-W05"
"Age25_49",29807,16840,0,2794090,914337,"Lithuania","LT",25,49,25,"2021-W05"
"Age5_9",0,0,0,2794090,144512,"Lithuania","LT",5,9,5,"2021-W05"
"Age50_59",21732,13484,0,2794090,419039,"Lithuania","LT",50,59,10,"2021-W05"
"Age60_69",15599,9397,0,2794090,351248,"Lithuania","LT",60,69,10,"2021-W05"
"Age70_79",3900,2196,0,2794090,236890,"Lithuania","LT",70,79,10,"2021-W05"
"Age80+",5357,2223,0,2794090,164546,"Lithuania","LT",80,100,21,"2021-W05"
"Age10_14",0,0,0,626108,33101,"Luxembourg","LU",10,14,5,"2021-W05"
"Age15_17",2,0,0,626108,19462,"Luxembourg","LU",15,17,3,"2021-W05"
"Age18_24",274,24,0,626108,52409,"Luxembourg","LU",18,24,7,"2021-W05"
"Age25_49",4007,983,0,626108,239349,"Luxembourg","LU",25,49,25,"2021-W05"
"Age5_9",0,0,0,626108,33994,"Luxembourg","LU",5,9,5,"2021-W05"
"Age50_59",1928,497,0,626108,89549,"Luxembourg","LU",50,59,10,"2021-W05"
"Age60_69",750,243,1,626108,61985,"Luxembourg","LU",60,69,10,"2021-W05"
"Age70_79",506,154,0,626108,38352,"Luxembourg","LU",70,79,10,"2021-W05"
"Age80+",2416,820,0,626108,24925,"Luxembourg","LU",80,100,21,"2021-W05"
"Age10_14",0,0,0,1907675,102501,"Latvia","LV",10,14,5,"2021-W05"
"Age15_17",4,0,0,1907675,54269,"Latvia","LV",15,17,3,"2021-W05"
"Age18_24",925,736,0,1907675,119249,"Latvia","LV",18,24,7,"2021-W05"
"Age25_49",8266,6672,0,1907675,639712,"Latvia","LV",25,49,25,"2021-W05"
"Age50_59",4618,3779,0,1907675,265997,"Latvia","LV",50,59,10,"2021-W05"
"Age60_69",3349,2734,0,1907675,241651,"Latvia","LV",60,69,10,"2021-W05"
"Age70_79",694,537,0,1907675,170557,"Latvia","LV",70,79,10,"2021-W05"
"Age80+",99,65,0,1907675,111052,"Latvia","LV",80,100,21,"2021-W05"
"Age<18",5,0,0,514564,81948,"Malta","MT",0,17,18,"2021-W05"
"Age18_24",806,329,0,514564,42136,"Malta","MT",18,24,7,"2021-W05"
"Age25_49",9359,4248,0,514564,205154,"Malta","MT",25,49,25,"2021-W05"
"Age50_59",4089,1706,0,514564,59168,"Malta","MT",50,59,10,"2021-W05"
"Age60_69",1967,788,0,514564,59551,"Malta","MT",60,69,10,"2021-W05"
"Age70_79",1204,343,0,514564,44918,"Malta","MT",70,79,10,"2021-W05"
"Age80+",11026,3587,0,514564,21689,"Malta","MT",80,100,21,"2021-W05"
"Age<18",44,3,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W05"
"Age18_24",2907,640,0,5367580,470970,"Norway","NO",18,24,7,"2021-W05"
"Age25_49",31501,8987,0,5367580,1825133,"Norway","NO",25,49,25,"2021-W05"
"Age50_59",12992,3715,0,5367580,703830,"Norway","NO",50,59,10,"2021-W05"
"Age60_69",9686,3466,0,5367580,582495,"Norway","NO",60,69,10,"2021-W05"
"Age70_79",16387,6099,0,5367580,435834,"Norway","NO",70,79,10,"2021-W05"
"Age80+",108273,26285,0,5367580,230710,"Norway","NO",80,100,21,"2021-W05"
"Age0_4",2,0,0,37958138,1921497,"Poland","PL",0,4,5,"2021-W05"
"Age10_14",3,0,0,37958138,1998280,"Poland","PL",10,14,5,"2021-W05"
"Age15_17",459,248,0,37958138,1051166,"Poland","PL",15,17,3,"2021-W05"
"Age18_24",54388,28546,0,37958138,2754264,"Poland","PL",18,24,7,"2021-W05"
"Age25_49",359804,211254,1,37958138,14035724,"Poland","PL",25,49,25,"2021-W05"
"Age5_9",0,0,0,37958138,1942294,"Poland","PL",5,9,5,"2021-W05"
"Age50_59",200188,127167,0,37958138,4606379,"Poland","PL",50,59,10,"2021-W05"
"Age60_69",131439,71485,0,37958138,5179612,"Poland","PL",60,69,10,"2021-W05"
"Age70_79",130955,14682,2,37958138,2783163,"Poland","PL",70,79,10,"2021-W05"
"Age80+",365266,4828,2,37958138,1685759,"Poland","PL",80,100,21,"2021-W05"
"Age10_14",6,0,0,10295909,504940,"Portugal","PT",10,14,5,"2021-W05"
"Age15_17",141,8,0,10295909,320065,"Portugal","PT",15,17,3,"2021-W05"
"Age18_24",11010,3861,0,10295909,775701,"Portugal","PT",18,24,7,"2021-W05"
"Age25_49",133567,61613,0,10295909,3360653,"Portugal","PT",25,49,25,"2021-W05"
"Age50_59",56999,22434,0,10295909,1485319,"Portugal","PT",50,59,10,"2021-W05"
"Age60_69",32935,11759,0,10295909,1299674,"Portugal","PT",60,69,10,"2021-W05"
"Age70_79",21189,3777,0,10295909,981649,"Portugal","PT",70,79,10,"2021-W05"
"Age80+",69735,14351,0,10295909,675863,"Portugal","PT",80,100,21,"2021-W05"
"Age15_17",0,0,0,10327589,345687,"Sweden","SE",15,17,3,"2021-W05"
"Age18_24",10712,1534,0,10327589,810921,"Sweden","SE",18,24,7,"2021-W05"
"Age25_49",85293,15541,0,10327589,3404540,"Sweden","SE",25,49,25,"2021-W05"
"Age50_59",52732,10814,0,10327589,1297863,"Sweden","SE",50,59,10,"2021-W05"
"Age60_69",39814,8991,0,10327589,1108438,"Sweden","SE",60,69,10,"2021-W05"
"Age70_79",41765,13902,0,10327589,989013,"Sweden","SE",70,79,10,"2021-W05"
"Age80+",115429,45073,0,10327589,536306,"Sweden","SE",80,100,21,"2021-W05"
"Age<18",13,7,0,2095861,371395,"Slovenia","SI",0,17,18,"2021-W05"
"Age18_24",872,635,0,2095861,141225,"Slovenia","SI",18,24,7,"2021-W05"
"Age25_49",16461,13578,0,2095861,711365,"Slovenia","SI",25,49,25,"2021-W05"
"Age50_59",9715,8198,0,2095861,303125,"Slovenia","SI",50,59,10,"2021-W05"
"Age60_69",5118,4437,0,2095861,278944,"Slovenia","SI",60,69,10,"2021-W05"
"Age70_79",3381,2782,0,2095861,175640,"Slovenia","SI",70,79,10,"2021-W05"
"Age80+",21126,16422,0,2095861,114167,"Slovenia","SI",80,100,21,"2021-W05"
"Age10_14",2,0,0,5457873,279531,"Slovakia","SK",10,14,5,"2021-W05"
"Age15_17",10,3,0,5457873,156256,"Slovakia","SK",15,17,3,"2021-W05"
"Age18_24",7152,1071,0,5457873,398739,"Slovakia","SK",18,24,7,"2021-W05"
"Age25_49",61481,16412,0,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W05"
"Age50_59",29570,7960,0,5457873,704900,"Slovakia","SK",50,59,10,"2021-W05"
"Age60_69",21879,5327,0,5457873,689318,"Slovakia","SK",60,69,10,"2021-W05"
"Age70_79",29373,1292,0,5457873,391090,"Slovakia","SK",70,79,10,"2021-W05"
"Age80+",34575,249,0,5457873,184680,"Slovakia","SK",80,100,21,"2021-W05"
"Age0_4",2,1,0,8901064,435835,"Austria","AT",0,4,5,"2021-W06"
"Age10_14",11,6,0,8901064,421998,"Austria","AT",10,14,5,"2021-W06"
"Age15_17",174,115,0,8901064,259561,"Austria","AT",15,17,3,"2021-W06"
"Age18_24",10669,5577,0,8901064,696064,"Austria","AT",18,24,7,"2021-W06"
"Age25_49",92122,60705,6,8901064,3006228,"Austria","AT",25,49,25,"2021-W06"
"Age5_9",3,1,0,8901064,425227,"Austria","AT",5,9,5,"2021-W06"
"Age50_59",60437,40738,4,8901064,1396889,"Austria","AT",50,59,10,"2021-W06"
"Age60_69",29022,19801,6,8901064,1016016,"Austria","AT",60,69,10,"2021-W06"
"Age70_79",21172,14511,6,8901064,769199,"Austria","AT",70,79,10,"2021-W06"
"Age80+",75353,49084,14,8901064,474047,"Austria","AT",80,100,21,"2021-W06"
"Age<18",1769,873,0,11522440,2320244,"Belgium","BE",0,17,18,"2021-W06"
"Age18_24",18861,8619,0,11522440,930629,"Belgium","BE",18,24,7,"2021-W06"
"Age25_49",124929,56382,0,11522440,3751281,"Belgium","BE",25,49,25,"2021-W06"
"Age50_59",63920,30609,0,11522440,1591660,"Belgium","BE",50,59,10,"2021-W06"
"Age60_69",38540,21052,0,11522440,1347513,"Belgium","BE",60,69,10,"2021-W06"
"Age70_79",31643,23360,0,11522440,924351,"Belgium","BE",70,79,10,"2021-W06"
"Age80+",114173,95305,0,11522440,656762,"Belgium","BE",80,100,21,"2021-W06"
"Age<18",0,0,0,6951482,0,"Bulgaria","BG",0,17,18,"2021-W06"
"Age18_24",569,238,0,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W06"
"Age25_49",18015,6517,0,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W06"
"Age50_59",17156,6607,0,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W06"
"Age60_69",13844,5744,0,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W06"
"Age70_79",3682,1373,0,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W06"
"Age80+",1400,217,0,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W06"
"Age<18",0,0,0,888005,0,"Cyprus","CY",0,17,18,"2021-W06"
"Age18_24",127,99,0,888005,84850,"Cyprus","CY",18,24,7,"2021-W06"
"Age25_49",2773,2765,0,888005,330295,"Cyprus","CY",25,49,25,"2021-W06"
"Age50_59",1444,1335,0,888005,107634,"Cyprus","CY",50,59,10,"2021-W06"
"Age60_69",1322,1114,0,888005,94714,"Cyprus","CY",60,69,10,"2021-W06"
"Age70_79",1583,687,0,888005,66429,"Cyprus","CY",70,79,10,"2021-W06"
"Age80+",19586,8478,0,888005,33530,"Cyprus","CY",80,100,21,"2021-W06"
"Age10_14",2,0,0,10693939,577984,"Czech Republic","CZ",10,14,5,"2021-W06"
"Age15_17",74,40,0,10693939,289263,"Czech Republic","CZ",15,17,3,"2021-W06"
"Age18_24",5459,3537,0,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W06"
"Age25_49",84648,62153,0,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W06"
"Age50_59",43128,30613,0,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W06"
"Age60_69",29658,20388,0,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W06"
"Age70_79",18922,10967,0,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W06"
"Age80+",114357,42223,0,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W06"
"Age10_14",1,0,0,5822763,338629,"Denmark","DK",10,14,5,"2021-W06"
"Age15_17",61,20,0,5822763,203020,"Denmark","DK",15,17,3,"2021-W06"
"Age18_24",5467,3354,0,5822763,522153,"Denmark","DK",18,24,7,"2021-W06"
"Age25_49",63811,47205,1,5822763,1843666,"Denmark","DK",25,49,25,"2021-W06"
"Age50_59",37059,28269,0,5822763,800444,"Denmark","DK",50,59,10,"2021-W06"
"Age60_69",31705,25029,0,5822763,663646,"Denmark","DK",60,69,10,"2021-W06"
"Age70_79",22052,17501,0,5822763,564390,"Denmark","DK",70,79,10,"2021-W06"
"Age80+",60120,35749,0,5822763,272326,"Denmark","DK",80,100,21,"2021-W06"
"Age<18",0,0,0,1328976,0,"Estonia","EE",0,17,18,"2021-W06"
"Age18_24",1662,905,0,1328976,87626,"Estonia","EE",18,24,7,"2021-W06"
"Age25_49",12895,8181,2,1328976,460829,"Estonia","EE",25,49,25,"2021-W06"
"Age50_59",7784,4780,3,1328976,171453,"Estonia","EE",50,59,10,"2021-W06"
"Age60_69",6980,4299,2,1328976,163237,"Estonia","EE",60,69,10,"2021-W06"
"Age70_79",5469,1897,2,1328976,111342,"Estonia","EE",70,79,10,"2021-W06"
"Age80+",11178,2493,0,1328976,77445,"Estonia","EE",80,100,21,"2021-W06"
"Age0_4",0,0,0,10718565,461955,"Greece","EL",0,4,5,"2021-W06"
"Age10_14",0,0,0,10718565,553606,"Greece","EL",10,14,5,"2021-W06"
"Age15_17",2,1,0,10718565,326859,"Greece","EL",15,17,3,"2021-W06"
"Age18_24",1997,824,0,10718565,782452,"Greece","EL",18,24,7,"2021-W06"
"Age25_49",77054,48138,0,10718565,3497414,"Greece","EL",25,49,25,"2021-W06"
"Age5_9",1,1,0,10718565,511958,"Greece","EL",5,9,5,"2021-W06"
"Age50_59",44524,31007,0,10718565,1515472,"Greece","EL",50,59,10,"2021-W06"
"Age60_69",18290,11796,0,10718565,1291651,"Greece","EL",60,69,10,"2021-W06"
"Age70_79",5702,2689,0,10718565,1003958,"Greece","EL",70,79,10,"2021-W06"
"Age80+",226195,61597,0,10718565,773240,"Greece","EL",80,100,21,"2021-W06"
"Age0_4",9,7,0,47332614,2011885,"Spain","ES",0,4,5,"2021-W06"
"Age10_14",32,8,0,47332614,2535060,"Spain","ES",10,14,5,"2021-W06"
"Age15_17",312,103,0,47332614,1448603,"Spain","ES",15,17,3,"2021-W06"
"Age18_24",51295,31167,0,47332614,3303575,"Spain","ES",18,24,7,"2021-W06"
"Age25_49",645545,446368,0,47332614,16481919,"Spain","ES",25,49,25,"2021-W06"
"Age5_9",13,5,0,47332614,2330208,"Spain","ES",5,9,5,"2021-W06"
"Age50_59",336999,241469,0,47332614,7035203,"Spain","ES",50,59,10,"2021-W06"
"Age60_69",186503,138479,0,47332614,5350604,"Spain","ES",60,69,10,"2021-W06"
"Age70_79",56410,45568,0,47332614,3984504,"Spain","ES",70,79,10,"2021-W06"
"Age80+",255987,209210,1,47332614,2851053,"Spain","ES",80,100,21,"2021-W06"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2021-W06"
"Age10_14",0,0,0,5525292,308825,"Finland","FI",10,14,5,"2021-W06"
"Age15_17",236,47,0,5525292,178021,"Finland","FI",15,17,3,"2021-W06"
"Age18_24",6371,2370,0,5525292,432594,"Finland","FI",18,24,7,"2021-W06"
"Age25_49",59548,32045,0,5525292,1728083,"Finland","FI",25,49,25,"2021-W06"
"Age5_9",0,0,0,5525292,306287,"Finland","FI",5,9,5,"2021-W06"
"Age50_59",31237,14825,0,5525292,724665,"Finland","FI",50,59,10,"2021-W06"
"Age60_69",20992,7661,0,5525292,716579,"Finland","FI",60,69,10,"2021-W06"
"Age70_79",18508,3195,0,5525292,561908,"Finland","FI",70,79,10,"2021-W06"
"Age80+",82045,9763,0,5525292,312406,"Finland","FI",80,100,21,"2021-W06"
"Age<18",810,49,0,67320216,14540168,"France","FR",0,17,18,"2021-W06"
"Age18_24",18061,4078,0,67320216,5444270,"France","FR",18,24,7,"2021-W06"
"Age25_49",268077,92926,0,67320216,20684932,"France","FR",25,49,25,"2021-W06"
"Age50_59",342155,171225,0,67320216,8805539,"France","FR",50,59,10,"2021-W06"
"Age60_69",235197,94694,0,67320216,8007585,"France","FR",60,69,10,"2021-W06"
"Age70_79",629681,91142,0,67320216,5692912,"France","FR",70,79,10,"2021-W06"
"Age80+",929394,191674,0,67320216,4144810,"France","FR",80,100,21,"2021-W06"
"Age0_4",0,0,0,4058165,182408,"Croatia","HR",0,4,5,"2021-W06"
"Age10_14",3,5,0,4058165,202389,"Croatia","HR",10,14,5,"2021-W06"
"Age15_17",33,18,0,4058165,115854,"Croatia","HR",15,17,3,"2021-W06"
"Age18_24",1473,1058,0,4058165,321108,"Croatia","HR",18,24,7,"2021-W06"
"Age25_49",24409,18849,1,4058165,1319478,"Croatia","HR",25,49,25,"2021-W06"
"Age5_9",1,1,0,4058165,196674,"Croatia","HR",5,9,5,"2021-W06"
"Age50_59",16384,12305,0,4058165,570899,"Croatia","HR",50,59,10,"2021-W06"
"Age60_69",13741,8782,0,4058165,562891,"Croatia","HR",60,69,10,"2021-W06"
"Age70_79",11457,6429,0,4058165,364156,"Croatia","HR",70,79,10,"2021-W06"
"Age80+",14618,10503,0,4058165,222308,"Croatia","HR",80,100,21,"2021-W06"
"Age<18",0,0,0,9769526,0,"Hungary","HU",0,17,18,"2021-W06"
"Age18_24",13486,7778,0,9769526,741094,"Hungary","HU",18,24,7,"2021-W06"
"Age25_49",103009,62919,0,9769526,3490565,"Hungary","HU",25,49,25,"2021-W06"
"Age50_59",71332,34972,0,9769526,1235206,"Hungary","HU",50,59,10,"2021-W06"
"Age60_69",38684,21558,0,9769526,1295058,"Hungary","HU",60,69,10,"2021-W06"
"Age70_79",28343,9266,0,9769526,859765,"Hungary","HU",70,79,10,"2021-W06"
"Age80+",83590,4905,0,9769526,438790,"Hungary","HU",80,100,21,"2021-W06"
"Age10_14",7,9,0,4964440,348422,"Ireland","IE",10,14,5,"2021-W06"
"Age15_17",48,17,6,4964440,195570,"Ireland","IE",15,17,3,"2021-W06"
"Age18_24",9501,4884,30,4964440,433572,"Ireland","IE",18,24,7,"2021-W06"
"Age25_49",94045,54734,78,4964440,1749671,"Ireland","IE",25,49,25,"2021-W06"
"Age5_9",4,1,0,4964440,346162,"Ireland","IE",5,9,5,"2021-W06"
"Age50_59",39480,21764,24,4964440,606007,"Ireland","IE",50,59,10,"2021-W06"
"Age60_69",21422,10128,11,4964440,480682,"Ireland","IE",60,69,10,"2021-W06"
"Age70_79",8932,2413,10,4964440,322167,"Ireland","IE",70,79,10,"2021-W06"
"Age80+",20230,5991,9,4964440,170706,"Ireland","IE",80,100,21,"2021-W06"
"Age0_4",0,0,0,364134,21362,"Iceland","IS",0,4,5,"2021-W06"
"Age10_14",1,0,0,364134,23630,"Iceland","IS",10,14,5,"2021-W06"
"Age15_17",11,3,0,364134,13145,"Iceland","IS",15,17,3,"2021-W06"
"Age18_24",686,142,0,364134,34868,"Iceland","IS",18,24,7,"2021-W06"
"Age25_49",3674,1675,0,364134,131004,"Iceland","IS",25,49,25,"2021-W06"
"Age5_9",0,0,0,364134,23227,"Iceland","IS",5,9,5,"2021-W06"
"Age50_59",1303,501,0,364134,43992,"Iceland","IS",50,59,10,"2021-W06"
"Age60_69",1338,596,0,364134,37414,"Iceland","IS",60,69,10,"2021-W06"
"Age70_79",1511,537,0,364134,22890,"Iceland","IS",70,79,10,"2021-W06"
"Age80+",5634,2313,0,364134,12602,"Iceland","IS",80,100,21,"2021-W06"
"Age<18",268,134,0,59641488,9433159,"Italy","IT",0,17,18,"2021-W06"
"Age18_24",59886,40105,0,59641488,4121339,"Italy","IT",18,24,7,"2021-W06"
"Age25_49",709699,550984,0,59641488,18920355,"Italy","IT",25,49,25,"2021-W06"
"Age50_59",420683,342243,0,59641488,9414195,"Italy","IT",50,59,10,"2021-W06"
"Age60_69",261460,212287,0,59641488,7364364,"Italy","IT",60,69,10,"2021-W06"
"Age70_79",71177,47972,0,59641488,5968373,"Italy","IT",70,79,10,"2021-W06"
"Age80+",219801,121283,0,59641488,4419703,"Italy","IT",80,100,21,"2021-W06"
"Age0_4",0,0,0,2794090,145590,"Lithuania","LT",0,4,5,"2021-W06"
"Age10_14",1,0,0,2794090,132642,"Lithuania","LT",10,14,5,"2021-W06"
"Age15_17",174,121,0,2794090,76077,"Lithuania","LT",15,17,3,"2021-W06"
"Age18_24",3304,1523,0,2794090,209209,"Lithuania","LT",18,24,7,"2021-W06"
"Age25_49",37621,19349,0,2794090,914337,"Lithuania","LT",25,49,25,"2021-W06"
"Age5_9",0,0,0,2794090,144512,"Lithuania","LT",5,9,5,"2021-W06"
"Age50_59",28203,15357,0,2794090,419039,"Lithuania","LT",50,59,10,"2021-W06"
"Age60_69",19861,10916,0,2794090,351248,"Lithuania","LT",60,69,10,"2021-W06"
"Age70_79",4504,2712,0,2794090,236890,"Lithuania","LT",70,79,10,"2021-W06"
"Age80+",5988,3530,0,2794090,164546,"Lithuania","LT",80,100,21,"2021-W06"
"Age10_14",0,0,0,626108,33101,"Luxembourg","LU",10,14,5,"2021-W06"
"Age15_17",2,0,0,626108,19462,"Luxembourg","LU",15,17,3,"2021-W06"
"Age18_24",393,88,0,626108,52409,"Luxembourg","LU",18,24,7,"2021-W06"
"Age25_49",5137,1679,0,626108,239349,"Luxembourg","LU",25,49,25,"2021-W06"
"Age5_9",0,0,0,626108,33994,"Luxembourg","LU",5,9,5,"2021-W06"
"Age50_59",2385,807,0,626108,89549,"Luxembourg","LU",50,59,10,"2021-W06"
"Age60_69",968,334,1,626108,61985,"Luxembourg","LU",60,69,10,"2021-W06"
"Age70_79",599,174,0,626108,38352,"Luxembourg","LU",70,79,10,"2021-W06"
"Age80+",2678,826,0,626108,24925,"Luxembourg","LU",80,100,21,"2021-W06"
"Age10_14",0,0,0,1907675,102501,"Latvia","LV",10,14,5,"2021-W06"
"Age15_17",6,0,0,1907675,54269,"Latvia","LV",15,17,3,"2021-W06"
