COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code géographique;243700754;Tours Métropole Val de Loire;CHAR;9
CODGEO;Code géographique;Code géographique;243700820;CC de Bléré Val de Cher;CHAR;9
CODGEO;Code géographique;Code géographique;243800604;CA Porte de l'Isère (C.A.P.I);CHAR;9
CODGEO;Code géographique;Code géographique;243800745;CC de l'Oisans;CHAR;9
CODGEO;Code géographique;Code géographique;243800935;CC Lyon Saint Exupéry en Dauphiné;CHAR;9
CODGEO;Code géographique;Code géographique;243800984;CA du Pays Voironnais;CHAR;9
CODGEO;Code géographique;Code géographique;243801024;CC du Massif du Vercors;CHAR;9
CODGEO;Code géographique;Code géographique;243801073;CC de Bièvre Est;CHAR;9
CODGEO;Code géographique;Code géographique;243801255;CC des Collines du Nord Dauphiné;CHAR;9
CODGEO;Code géographique;Code géographique;243900354;CC de la Station des Rousses-Haut Jura;CHAR;9
CODGEO;Code géographique;Code géographique;243900420;CC du Val d'Amour;CHAR;9
CODGEO;Code géographique;Code géographique;243900479;CC du Haut-Jura - ARCADE;CHAR;9
CODGEO;Code géographique;Code géographique;243900560;CC Jura Nord;CHAR;9
CODGEO;Code géographique;Code géographique;243900610;CC La Grandvallière;CHAR;9
CODGEO;Code géographique;Code géographique;243901089;CC de la Plaine Jurassienne;CHAR;9
CODGEO;Code géographique;Code géographique;244000543;CC de Mimizan;CHAR;9
CODGEO;Code géographique;Code géographique;244000659;CC du Seignanx;CHAR;9
CODGEO;Code géographique;Code géographique;244000675;CA du Grand Dax;CHAR;9
CODGEO;Code géographique;Code géographique;244000691;CC du Pays Morcenais;CHAR;9
CODGEO;Code géographique;Code géographique;244000766;CC du Pays Tarusate;CHAR;9
CODGEO;Code géographique;Code géographique;244000774;CC du Pays de Villeneuve en Armagnac Landais;CHAR;9
CODGEO;Code géographique;Code géographique;244000808;CA Mont-de-Marsan Agglomération;CHAR;9
CODGEO;Code géographique;Code géographique;244000824;CC du Pays Grenadois;CHAR;9
CODGEO;Code géographique;Code géographique;244000857;CC Côte Landes Nature;CHAR;9
CODGEO;Code géographique;Code géographique;244000865;CC Maremne Adour Côte Sud;CHAR;9
CODGEO;Code géographique;Code géographique;244000873;CC des Grands Lacs;CHAR;9
CODGEO;Code géographique;Code géographique;244000881;CC Coteaux et Vallées des Luys;CHAR;9
CODGEO;Code géographique;Code géographique;244100293;CC des Collines du Perche;CHAR;9
CODGEO;Code géographique;Code géographique;244100780;CC de la Sologne des Étangs;CHAR;9
CODGEO;Code géographique;Code géographique;244100798;CC du Grand Chambord;CHAR;9
CODGEO;Code géographique;Code géographique;244100806;CC de la Sologne des Rivières;CHAR;9
CODGEO;Code géographique;Code géographique;244200614;CC des Vals d'Aix et Isable;CHAR;9
CODGEO;Code géographique;Code géographique;244200622;CC des Monts du Pilat;CHAR;9
CODGEO;Code géographique;Code géographique;244200630;CC du Pays entre Loire et Rhône;CHAR;9
CODGEO;Code géographique;Code géographique;244200770;Saint-Etienne Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;244200820;CC du Pays d'Urfé;CHAR;9
CODGEO;Code géographique;Code géographique;244200895;CC du Pilat Rhodanien;CHAR;9
CODGEO;Code géographique;Code géographique;244300307;CC du Pays de Montfaucon;CHAR;9
CODGEO;Code géographique;Code géographique;244301016;CC des Sucs;CHAR;9
CODGEO;Code géographique;Code géographique;244301099;CC Auzon Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;244301107;CC du Haut-Lignon;CHAR;9
CODGEO;Code géographique;Code géographique;244301123;CC des Pays de Cayres et de Pradelles;CHAR;9
CODGEO;Code géographique;Code géographique;244301131;CC Loire et Semène;CHAR;9
CODGEO;Code géographique;Code géographique;244400404;Nantes Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;244400438;CC de Grand Lieu;CHAR;9
CODGEO;Code géographique;Code géographique;244400453;CC de la Région de Blain;CHAR;9
CODGEO;Code géographique;Code géographique;244400503;CC d'Erdre et Gesvres;CHAR;9
CODGEO;Code géographique;Code géographique;244400537;CC de Nozay;CHAR;9
CODGEO;Code géographique;Code géographique;244400552;CC du Pays d'Ancenis;CHAR;9
CODGEO;Code géographique;Code géographique;244400586;CC du Sud-Estuaire;CHAR;9
CODGEO;Code géographique;Code géographique;244400610;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);CHAR;9
CODGEO;Code géographique;Code géographique;244400644;CA de la Région Nazairienne et de l'Estuaire (CARENE);CHAR;9
CODGEO;Code géographique;Code géographique;244500203;CA Montargoise et Rives du Loing (A.M.E.);CHAR;9
CODGEO;Code géographique;Code géographique;244500211;CC Giennoises;CHAR;9
CODGEO;Code géographique;Code géographique;244500419;CC des Quatre Vallées;CHAR;9
CODGEO;Code géographique;Code géographique;244500427;CC des Loges;CHAR;9
CODGEO;Code géographique;Code géographique;244500468;Orléans Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;244500484;CC de la Forêt;CHAR;9
CODGEO;Code géographique;Code géographique;244500542;CC de la Plaine du Nord Loiret;CHAR;9
CODGEO;Code géographique;Code géographique;244600433;CC de la Vallée du Lot et du Vignoble;CHAR;9
CODGEO;Code géographique;Code géographique;244600482;CC Quercy - Bouriane;CHAR;9
CODGEO;Code géographique;Code géographique;244600532;CC du Pays de Lalbenque-Limogne;CHAR;9
CODGEO;Code géographique;Code géographique;244600573;CC du Causse de Labastide-Murat;CHAR;9
CODGEO;Code géographique;Code géographique;244700449;CC du Pays de Duras;CHAR;9
CODGEO;Code géographique;Code géographique;244700464;CC du Pays de Lauzun;CHAR;9
CODGEO;Code géographique;Code géographique;244701355;CC des Coteaux et Landes de Gascogne;CHAR;9
CODGEO;Code géographique;Code géographique;244701405;CC Lot et Tolzac;CHAR;9
CODGEO;Code géographique;Code géographique;244800405;CC Cœur de Lozère;CHAR;9
CODGEO;Code géographique;Code géographique;244800470;CC du Gévaudan;CHAR;9
CODGEO;Code géographique;Code géographique;244900015;CU Angers Loire Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;244900809;CC Anjou Bleu Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;244900882;CC Baugeois Vallée;CHAR;9
CODGEO;Code géographique;Code géographique;245100615;CC de la Grande Vallée de la Marne;CHAR;9
CODGEO;Code géographique;Code géographique;245100888;CC de la Brie Champenoise;CHAR;9
CODGEO;Code géographique;Code géographique;245100979;CC du Sud Marnais;CHAR;9
CODGEO;Code géographique;Code géographique;245200597;CC des Trois Forêts;CHAR;9
CODGEO;Code géographique;Code géographique;245300223;CC du Pays de Meslay-Grez;CHAR;9
CODGEO;Code géographique;Code géographique;245300355;CC de l'Ernée;CHAR;9
CODGEO;Code géographique;Code géographique;245300389;CC du Bocage Mayennais;CHAR;9
CODGEO;Code géographique;Code géographique;245300447;CC du Pays de Château-Gontier;CHAR;9
CODGEO;Code géographique;Code géographique;245400171;CC Moselle et Madon;CHAR;9
CODGEO;Code géographique;Code géographique;245400189;CC des Pays du Sel et du Vermois;CHAR;9
CODGEO;Code géographique;Code géographique;245400262;CA de Longwy;CHAR;9
CODGEO;Code géographique;Code géographique;245400510;CC du Pays de Colombey et du Sud Toulois;CHAR;9
CODGEO;Code géographique;Code géographique;245400601;CC du Bassin de Pompey;CHAR;9
CODGEO;Code géographique;Code géographique;245400676;Métropole du Grand Nancy;CHAR;9
CODGEO;Code géographique;Code géographique;245400759;CC du Pays du Sanon;CHAR;9
CODGEO;Code géographique;Code géographique;245500327;CC du Sammiellois;CHAR;9
CODGEO;Code géographique;Code géographique;245501176;CC du Territoire de Fresnes-en-Woëvre;CHAR;9
CODGEO;Code géographique;Code géographique;245501184;CC du Pays de Revigny-sur-Ornain;CHAR;9
CODGEO;Code géographique;Code géographique;245501242;CC du Pays d'Étain;CHAR;9
CODGEO;Code géographique;Code géographique;245501259;CC du Pays de Montmédy;CHAR;9
CODGEO;Code géographique;Code géographique;245600440;CC de Blavet Bellevue Océan;CHAR;9
CODGEO;Code géographique;Code géographique;245600465;CC de Belle-Île-en-Mer;CHAR;9
CODGEO;Code géographique;Code géographique;245614383;CC Questembert Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;245614417;CC Roi Morvan Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;245614433;CC Pontivy Communauté;CHAR;9
CODGEO;Code géographique;Code géographique;245700133;CC du District Urbain de Faulquemont (DUF);CHAR;9
CODGEO;Code géographique;Code géographique;245700372;CA de Forbach Porte de France;CHAR;9
CODGEO;Code géographique;Code géographique;245700398;CC de Freyming-Merlebach;CHAR;9
CODGEO;Code géographique;Code géographique;245700695;CC de Cattenom et Environs;CHAR;9
CODGEO;Code géographique;Code géographique;245700950;CC du Pays de Phalsbourg;CHAR;9
CODGEO;Code géographique;Code géographique;245701164;CC du Warndt;CHAR;9
CODGEO;Code géographique;Code géographique;245701206;CC du Saulnois;CHAR;9
CODGEO;Code géographique;Code géographique;245701222;CA du Val de Fensch;CHAR;9
CODGEO;Code géographique;Code géographique;245701271;CC du Pays Orne Moselle;CHAR;9
CODGEO;Code géographique;Code géographique;245701354;CC de l'Arc Mosellan;CHAR;9
CODGEO;Code géographique;Code géographique;245701362;CA Portes de France-Thionville;CHAR;9
CODGEO;Code géographique;Code géographique;245701404;CC du Pays Haut Val d'Alzette;CHAR;9
CODGEO;Code géographique;Code géographique;245801063;CC Loire et Allier;CHAR;9
CODGEO;Code géographique;Code géographique;245804406;CA de Nevers;CHAR;9
CODGEO;Code géographique;Code géographique;245804497;CC du Nivernais Bourbonnais;CHAR;9
CODGEO;Code géographique;Code géographique;245900428;CU de Dunkerque;CHAR;9
CODGEO;Code géographique;Code géographique;245900758;CC Flandre Lys;CHAR;9
CODGEO;Code géographique;Code géographique;245901038;CC du Pays Solesmois;CHAR;9
CODGEO;Code géographique;Code géographique;245901152;CC Cœur d'Ostrevent;CHAR;9
CODGEO;Code géographique;Code géographique;245901160;CA Valenciennes Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;246000129;CC du Liancourtois;CHAR;9
CODGEO;Code géographique;Code géographique;246000376;CC du Clermontois;CHAR;9
CODGEO;Code géographique;Code géographique;246000566;CC du Plateau Picard;CHAR;9
CODGEO;Code géographique;Code géographique;246000582;CC des Sablons;CHAR;9
CODGEO;Code géographique;Code géographique;246000707;CC du Vexin-Thelle;CHAR;9
CODGEO;Code géographique;Code géographique;246000749;CC des Lisières de l'Oise;CHAR;9
CODGEO;Code géographique;Code géographique;246000756;CC du Pays Noyonnais;CHAR;9
CODGEO;Code géographique;Code géographique;246000764;CC de l'Aire Cantilienne;CHAR;9
CODGEO;Code géographique;Code géographique;246000772;CC des Deux Vallées;CHAR;9
CODGEO;Code géographique;Code géographique;246000848;CC de la Picardie Verte;CHAR;9
CODGEO;Code géographique;Code géographique;246000855;CC du Pays des Sources;CHAR;9
CODGEO;Code géographique;Code géographique;246000871;CC du Pays de Valois;CHAR;9
CODGEO;Code géographique;Code géographique;246000897;CC de la Plaine d'Estrées;CHAR;9
CODGEO;Code géographique;Code géographique;246000913;CC du Pays de Bray;CHAR;9
CODGEO;Code géographique;Code géographique;246000921;CC des Pays d'Oise et d'Halatte;CHAR;9
CODGEO;Code géographique;Code géographique;246100390;CC du Val d'Orne;CHAR;9
CODGEO;Code géographique;Code géographique;246100663;CU d'Alençon;CHAR;9
CODGEO;Code géographique;Code géographique;246200299;CA d'Hénin-Carvin;CHAR;9
CODGEO;Code géographique;Code géographique;246200364;CA de Lens - Liévin;CHAR;9
CODGEO;Code géographique;Code géographique;246200380;CC de la Terre des Deux Caps;CHAR;9
CODGEO;Code géographique;Code géographique;246200729;CA du Boulonnais;CHAR;9
CODGEO;Code géographique;Code géographique;246200844;CC de la Région d'Audruicq;CHAR;9
CODGEO;Code géographique;Code géographique;246201016;CC du Pays de Lumbres;CHAR;9
CODGEO;Code géographique;Code géographique;246300701;Clermont Auvergne Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;246300966;CC du Massif du Sancy;CHAR;9
CODGEO;Code géographique;Code géographique;246301097;CC Entre Dore et Allier;CHAR;9
CODGEO;Code géographique;Code géographique;246400337;CC de la Vallée d'Ossau;CHAR;9
CODGEO;Code géographique;Code géographique;246401756;CC Pays de Nay;CHAR;9
CODGEO;Code géographique;Code géographique;246500482;CC de la Haute-Bigorre;CHAR;9
CODGEO;Code géographique;Code géographique;246500573;CC Aure-Louron;CHAR;9
CODGEO;Code géographique;Code géographique;246600282;CC Sud-Roussillon;CHAR;9
CODGEO;Code géographique;Code géographique;246600373;CC du Vallespir;CHAR;9
CODGEO;Code géographique;Code géographique;246600399;CC Pyrénées Cerdagne;CHAR;9
CODGEO;Code géographique;Code géographique;246600415;CC Roussillon-Conflent;CHAR;9
CODGEO;Code géographique;Code géographique;246600423;CC Agly Fenouillèdes;CHAR;9
CODGEO;Code géographique;Code géographique;246600449;CC des Aspres;CHAR;9
CODGEO;Code géographique;Code géographique;246600464;CC Pyrénées catalanes;CHAR;9
CODGEO;Code géographique;Code géographique;246600548;CC du Haut Vallespir;CHAR;9
CODGEO;Code géographique;Code géographique;246700306;CC de la Vallée de la Bruche;CHAR;9
CODGEO;Code géographique;Code géographique;246700488;Eurométropole de Strasbourg;CHAR;9
CODGEO;Code géographique;Code géographique;246700744;CC des Portes de Rosheim;CHAR;9
CODGEO;Code géographique;Code géographique;246700777;CC de la Vallée de Villé;CHAR;9
CODGEO;Code géographique;Code géographique;246700843;CC de la Basse-Zorn;CHAR;9
CODGEO;Code géographique;Code géographique;246700926;CC du Pays de Wissembourg;CHAR;9
CODGEO;Code géographique;Code géographique;246700959;CC du Pays de la Zorn;CHAR;9
CODGEO;Code géographique;Code géographique;246700967;CC de Sélestat;CHAR;9
CODGEO;Code géographique;Code géographique;246701064;CC de la Région de Molsheim-Mutzig;CHAR;9
CODGEO;Code géographique;Code géographique;246701080;CC du Pays de Sainte-Odile;CHAR;9
CODGEO;Code géographique;Code géographique;246701098;CC du Pays de Niederbronn-les-Bains;CHAR;9
CODGEO;Code géographique;Code géographique;246800205;CC de la Vallée de Saint-Amarin;CHAR;9
CODGEO;Code géographique;Code géographique;246800395;CC du Val d'Argent;CHAR;9
CODGEO;Code géographique;Code géographique;246800445;CC du Centre du Haut-Rhin;CHAR;9
CODGEO;Code géographique;Code géographique;246800494;CC du Pays de Rouffach, Vignobles et Châteaux;CHAR;9
CODGEO;Code géographique;Code géographique;246800551;CC de la Vallée de Kaysersberg;CHAR;9
CODGEO;Code géographique;Code géographique;246800569;CC de la Région de Guebwiller;CHAR;9
CODGEO;Code géographique;Code géographique;246800577;CC du Pays de Ribeauvillé;CHAR;9
CODGEO;Code géographique;Code géographique;246800585;CC de la Vallée de Munster;CHAR;9
CODGEO;Code géographique;Code géographique;246800676;CC de la Vallée de la Doller et du Soultzbach;CHAR;9
CODGEO;Code géographique;Code géographique;246800726;CA Colmar Agglomération;CHAR;9
CODGEO;Code géographique;Code géographique;246900575;CC de l'Est Lyonnais (CCEL);CHAR;9
CODGEO;Code géographique;Code géographique;246900625;CC du Pays de l'Arbresle (CCPA);CHAR;9
CODGEO;Code géographique;Code géographique;246900724;CC des Vallons du Lyonnais (CCVL);CHAR;9
CODGEO;Code géographique;Code géographique;246900740;CC du Pays Mornantais (COPAMO);CHAR;9
CODGEO;Code géographique;Code géographique;246900757;CC de la Vallée du Garon (CCVG);CHAR;9
CODGEO;Code géographique;Code géographique;246900765;CC du Pays de l'Ozon;CHAR;9
CODGEO;Code géographique;Code géographique;247000011;CA de Vesoul;CHAR;9
CODGEO;Code géographique;Code géographique;247000367;CC des Combes;CHAR;9
CODGEO;Code géographique;Code géographique;247000623;CC des Quatre Rivières;CHAR;9
CODGEO;Code géographique;Code géographique;247000664;CC du Pays de Lure;CHAR;9
CODGEO;Code géographique;Code géographique;247000698;CC des Monts de Gy;CHAR;9
CODGEO;Code géographique;Code géographique;247000706;CC du Pays Riolais;CHAR;9
CODGEO;Code géographique;Code géographique;247000714;CC du Pays de Villersexel;CHAR;9
CODGEO;Code géographique;Code géographique;247000722;CC du Pays d'Héricourt;CHAR;9
CODGEO;Code géographique;Code géographique;247000755;CC du Pays de Luxeuil;CHAR;9
CODGEO;Code géographique;Code géographique;247000821;CC Rahin et Chérimont;CHAR;9
CODGEO;Code géographique;Code géographique;247000854;CC des 1000 étangs;CHAR;9
CODGEO;Code géographique;Code géographique;247100290;CU Le Creusot Montceau-les-Mines;CHAR;9
CODGEO;Code géographique;Code géographique;247100589;CA Le Grand Chalon;CHAR;9
CODGEO;Code géographique;Code géographique;247100639;CC de Marcigny;CHAR;9
CODGEO;Code géographique;Code géographique;247100647;CC Bresse Nord Intercom;CHAR;9
CODGEO;Code géographique;Code géographique;247103765;CC Entre Saône et Grosne;CHAR;9
CODGEO;Code géographique;Code géographique;247103864;CC du Canton de Semur-en-Brionnais;CHAR;9
CODGEO;Code géographique;Code géographique;247104094;CC Sud Côte Chalonnaise;CHAR;9
CODGEO;Code géographique;Code géographique;247200090;CC de Sablé-sur-Sarthe;CHAR;9
CODGEO;Code géographique;Code géographique;247200132;CU Le Mans Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;247200348;CC du Pays Fléchois;CHAR;9
CODGEO;Code géographique;Code géographique;247200421;CC du Sud Est du Pays Manceau;CHAR;9
CODGEO;Code géographique;Code géographique;247200447;CC Orée de Bercé - Belinois;CHAR;9
CODGEO;Code géographique;Code géographique;247200629;CC du Val de Sarthe;CHAR;9
CODGEO;Code géographique;Code géographique;247200686;CC du Pays de l'Huisne Sarthoise;CHAR;9
CODGEO;Code géographique;Code géographique;247300015;CC des Vallées d'Aigueblanche;CHAR;9
CODGEO;Code géographique;Code géographique;247300254;CC de Haute-Tarentaise;CHAR;9
CODGEO;Code géographique;Code géographique;247300262;CC de Yenne;CHAR;9
CODGEO;Code géographique;Code géographique;247300361;CC du Canton de la Chambre;CHAR;9
CODGEO;Code géographique;Code géographique;247300452;CC Maurienne Galibier;CHAR;9
CODGEO;Code géographique;Code géographique;247300528;CC Val Guiers;CHAR;9
CODGEO;Code géographique;Code géographique;247300668;CC du Lac d'Aiguebelette (CCLA);CHAR;9
CODGEO;Code géographique;Code géographique;247300676;CC Porte de Maurienne;CHAR;9
CODGEO;Code géographique;Code géographique;247300817;CC Les Versants d'Aime;CHAR;9
CODGEO;Code géographique;Code géographique;247400047;CC de la Vallée Verte;CHAR;9
CODGEO;Code géographique;Code géographique;247400112;CC du Pays de Cruseilles;CHAR;9
CODGEO;Code géographique;Code géographique;247400567;CC Fier et Usses;CHAR;9
CODGEO;Code géographique;Code géographique;247400583;CC Arve et Salève;CHAR;9
CODGEO;Code géographique;Code géographique;247400617;CC des Vallées de Thônes;CHAR;9
CODGEO;Code géographique;Code géographique;247400666;CC des Quatre Rivières;CHAR;9
CODGEO;Code géographique;Code géographique;247400682;CC du Haut-Chablais;CHAR;9
CODGEO;Code géographique;Code géographique;247400690;CC du Genevois;CHAR;9
CODGEO;Code géographique;Code géographique;247400724;CC du Pays Rochois;CHAR;9
CODGEO;Code géographique;Code géographique;247400740;CC Rumilly Terre de Savoie;CHAR;9
CODGEO;Code géographique;Code géographique;247400773;CC des Sources du Lac d'Annecy;CHAR;9
CODGEO;Code géographique;Code géographique;247600505;CC Campagne-de-Caux;CHAR;9
CODGEO;Code géographique;Code géographique;247600588;CC des Villes Sœurs;CHAR;9
CODGEO;Code géographique;Code géographique;247600604;CC de Londinières;CHAR;9
CODGEO;Code géographique;Code géographique;247600620;CC Yvetot Normandie;CHAR;9
CODGEO;Code géographique;Code géographique;247600646;CC Caux - Austreberthe;CHAR;9
CODGEO;Code géographique;Code géographique;247600729;CC Falaises du Talou;CHAR;9
CODGEO;Code géographique;Code géographique;247600786;CA de la Région Dieppoise;CHAR;9
CODGEO;Code géographique;Code géographique;247700032;CC Moret Seine et Loing;CHAR;9
CODGEO;Code géographique;Code géographique;247700057;CA Melun Val de Seine;CHAR;9
CODGEO;Code géographique;Code géographique;247700065;CC du Pays de l'Ourcq;CHAR;9
CODGEO;Code géographique;Code géographique;247700107;CC Pays de Montereau;CHAR;9
CODGEO;Code géographique;Code géographique;247700339;CA Val d'Europe Agglomération;CHAR;9
CODGEO;Code géographique;Code géographique;247700594;CA Marne et Gondoire;CHAR;9
CODGEO;Code géographique;Code géographique;247700644;CC l'Orée de la Brie;CHAR;9
CODGEO;Code géographique;Code géographique;247700701;CC Brie Nangissienne;CHAR;9
CODGEO;Code géographique;Code géographique;247800550;CC du Pays Houdanais (C.C.P.H.);CHAR;9
CODGEO;Code géographique;Code géographique;247800584;CA Versailles Grand Parc (C.A.V.G.P.);CHAR;9
CODGEO;Code géographique;Code géographique;247800618;CC Cœur d'Yvelines;CHAR;9
CODGEO;Code géographique;Code géographique;247900798;CC du Thouarsais;CHAR;9
CODGEO;Code géographique;Code géographique;248000499;CC du Val de Somme;CHAR;9
CODGEO;Code géographique;Code géographique;248000531;CA Amiens Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;248000747;CC du Pays du Coquelicot;CHAR;9
CODGEO;Code géographique;Code géographique;248100158;CC du Sor et de l'Agout;CHAR;9
CODGEO;Code géographique;Code géographique;248100430;CA de Castres Mazamet;CHAR;9
CODGEO;Code géographique;Code géographique;248100497;CC Val 81;CHAR;9
CODGEO;Code géographique;Code géographique;248100737;CA de l'Albigeois (C2A);CHAR;9
CODGEO;Code géographique;Code géographique;248100745;CC Thoré Montagne Noire;CHAR;9
CODGEO;Code géographique;Code géographique;248200016;CC des Deux Rives;CHAR;9
CODGEO;Code géographique;Code géographique;248200057;CC du Quercy Caussadais;CHAR;9
CODGEO;Code géographique;Code géographique;248200065;CC de la Lomagne Tarn-et-Garonnaise;CHAR;9
CODGEO;Code géographique;Code géographique;248200099;CA Grand Montauban;CHAR;9
CODGEO;Code géographique;Code géographique;248200107;CC du Quercy Rouergue et des Gorges de l'Aveyron;CHAR;9
CODGEO;Code géographique;Code géographique;248300394;CA Sud Sainte-Baume;CHAR;9
CODGEO;Code géographique;Code géographique;248300410;CC de la Vallée du Gapeau;CHAR;9
CODGEO;Code géographique;Code géographique;248300493;CA Dracénie Provence Verdon Agglomération;CHAR;9
CODGEO;Code géographique;Code géographique;248300543;Métropole Toulon-Provence-Méditerranée;CHAR;9
CODGEO;Code géographique;Code géographique;248300550;CC Cœur du Var;CHAR;9
CODGEO;Code géographique;Code géographique;248400053;CA Ventoux-Comtat-Venaissin (COVE);CHAR;9
CODGEO;Code géographique;Code géographique;248400160;CC Aygues-Ouvèze en Provence (CCAOP);CHAR;9
CODGEO;Code géographique;Code géographique;248400236;CC du Pays Réuni d'Orange;CHAR;9
CODGEO;Code géographique;Code géographique;248400251;CA du Grand Avignon (COGA);CHAR;9
CODGEO;Code géographique;Code géographique;248400285;CC Territoriale Sud-Luberon;CHAR;9
CODGEO;Code géographique;Code géographique;248400293;CC des Sorgues du Comtat;CHAR;9
CODGEO;Code géographique;Code géographique;248400319;CC du Pays des Sorgues et des Monts de Vaucluse;CHAR;9
CODGEO;Code géographique;Code géographique;248400335;CC Vaison Ventoux;CHAR;9
CODGEO;Code géographique;Code géographique;248500191;CC de l'Île de Noirmoutier;CHAR;9
CODGEO;Code géographique;Code géographique;248500258;CC Océan Marais de Monts;CHAR;9
CODGEO;Code géographique;Code géographique;248500340;CC Pays de Chantonnay;CHAR;9
CODGEO;Code géographique;Code géographique;248500415;CC du Pays de la Châtaigneraie;CHAR;9
CODGEO;Code géographique;Code géographique;248500464;CC du Pays de Pouzauges;CHAR;9
CODGEO;Code géographique;Code géographique;248500530;CC du Pays des Achards;CHAR;9
CODGEO;Code géographique;Code géographique;248500563;CC Vendée, Sèvre, Autise;CHAR;9
CODGEO;Code géographique;Code géographique;248500589;CA La Roche-sur-Yon Agglomération;CHAR;9
CODGEO;Code géographique;Code géographique;248500621;CC du Pays des Herbiers;CHAR;9
CODGEO;Code géographique;Code géographique;248500662;CC du Pays de Mortagne;CHAR;9
CODGEO;Code géographique;Code géographique;248600413;CA Grand Châtellerault;CHAR;9
CODGEO;Code géographique;Code géographique;248600447;CC du Pays Loudunais;CHAR;9
CODGEO;Code géographique;Code géographique;248700189;CC du Pays de Saint-Yrieix;CHAR;9
CODGEO;Code géographique;Code géographique;248719262;CC Gartempe - Saint-Pardoux;CHAR;9
CODGEO;Code géographique;Code géographique;248719288;CC du Val de Vienne;CHAR;9
CODGEO;Code géographique;Code géographique;248719312;CU Limoges Métropole;CHAR;9
CODGEO;Code géographique;Code géographique;248719338;CC Briance-Combade;CHAR;9
CODGEO;Code géographique;Code géographique;248719353;CC des Portes de Vassivière;CHAR;9
CODGEO;Code géographique;Code géographique;248719361;CC de Noblat;CHAR;9
CODGEO;Code géographique;Code géographique;248900334;CA du Grand Sénonais;CHAR;9
CODGEO;Code géographique;Code géographique;248900383;CC de l'Agglomération Migennoise;CHAR;9
CODGEO;Code géographique;Code géographique;248900524;CC de l'Aillantais;CHAR;9
CODGEO;Code géographique;Code géographique;248900664;CC de la Vanne et du Pays d'Othe;CHAR;9
CODGEO;Code géographique;Code géographique;248900748;CC du Gâtinais en Bourgogne;CHAR;9
CODGEO;Code géographique;Code géographique;248900896;CC Yonne Nord;CHAR;9
CODGEO;Code géographique;Code géographique;248900938;CC du Jovinien;CHAR;9
CODGEO;Code géographique;Code géographique;249000241;CC du Sud Territoire;CHAR;9
CODGEO;Code géographique;Code géographique;249100074;CC du Pays de Limours (CCPL);CHAR;9
CODGEO;Code géographique;Code géographique;249100157;CC des Deux Vallées;CHAR;9
CODGEO;Code géographique;Code géographique;249100546;CC du Val d'Essonne (CCVE);CHAR;9
CODGEO;Code géographique;Code géographique;249100553;CC Entre Juine et Renarde (CCEJR);CHAR;9
CODGEO;Code géographique;Code géographique;249100595;CC Le Dourdannais en Hurepoix (CCDH);CHAR;9
CODGEO;Code géographique;Code géographique;249500109;CA de Cergy-Pontoise;CHAR;9
CODGEO;Code géographique;Code géographique;249500430;CC Sausseron Impressionnistes;CHAR;9
CODGEO;Code géographique;Code géographique;249500455;CC de la Vallée de l'Oise et des Trois Forêts;CHAR;9
CODGEO;Code géographique;Code géographique;249500489;CC du Haut Val d'Oise;CHAR;9
CODGEO;Code géographique;Code géographique;249500513;CC du Vexin-Val de Seine;CHAR;9
CODGEO;Code géographique;Code géographique;249720053;CA de l'Espace Sud de la Martinique;CHAR;9
CODGEO;Code géographique;Code géographique;249720061;CA du Centre de la Martinique;CHAR;9
CODGEO;Code géographique;Code géographique;249740077;CA CIVIS (Communauté Intercommunale des VIlles Solidaires);CHAR;9
CODGEO;Code géographique;Code géographique;249740085;CA du Sud;CHAR;9
CODGEO;Code géographique;Code géographique;249740093;CA Intercommunale de la Réunion Est (CIREST);CHAR;9
CODGEO;Code géographique;Code géographique;249740101;CA Territoire de la Côte Ouest (TCO);CHAR;9
CODGEO;Code géographique;Code géographique;249740119;CA Intercommunale du Nord de la Réunion (CINOR);CHAR;9
