first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased
2020-10-25,2020-10-31,35-39,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,35-39,נקבה,10091,178.0,0.0
2020-10-25,2020-10-31,40-44,זכר,5551,130.0,<15
2020-10-25,2020-10-31,40-44,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,40-44,נקבה,9775,163.0,<15
2020-10-25,2020-10-31,45-49,זכר,5204,130.0,<15
2020-10-25,2020-10-31,45-49,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,45-49,נקבה,10008,165.0,0.0
2020-10-25,2020-10-31,50-54,זכר,4512,110.0,<15
2020-10-25,2020-10-31,50-54,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,50-54,נקבה,9055,148.0,0.0
2020-10-25,2020-10-31,55-59,זכר,4198,106.0,<15
2020-10-25,2020-10-31,55-59,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,55-59,נקבה,8753,118.0,<15
2020-10-25,2020-10-31,60-64,זכר,4098,99.0,<15
2020-10-25,2020-10-31,60-64,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,60-64,נקבה,7077,89.0,<15
2020-10-25,2020-10-31,65-69,זכר,3811,74.0,<15
2020-10-25,2020-10-31,65-69,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,65-69,נקבה,5291,71.0,<15
2020-10-25,2020-10-31,70-74,זכר,3166,50.0,<15
2020-10-25,2020-10-31,70-74,נקבה,4258,57.0,<15
2020-10-25,2020-10-31,75-79,זכר,1743,33.0,<15
2020-10-25,2020-10-31,75-79,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,75-79,נקבה,2294,34.0,<15
2020-10-25,2020-10-31,80+,זכר,3664,57.0,39.0
2020-10-25,2020-10-31,80+,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,80+,נקבה,7762,68.0,47.0
2020-10-25,2020-10-31,NULL,זכר,1519,38.0,0.0
2020-10-25,2020-10-31,NULL,לא ידוע,233,18.0,0.0
2020-10-25,2020-10-31,NULL,נקבה,1306,19.0,0.0
2020-11-01,2020-11-07,0-19,זכר,27497,615.0,0.0
2020-11-01,2020-11-07,0-19,לא ידוע,48,<15,0.0
2020-11-01,2020-11-07,0-19,נקבה,18196,621.0,0.0
2020-11-01,2020-11-07,20-24,זכר,8716,202.0,0.0
2020-11-01,2020-11-07,20-24,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,20-24,נקבה,7418,245.0,0.0
2020-11-01,2020-11-07,25-29,זכר,7011,169.0,0.0
2020-11-01,2020-11-07,25-29,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,25-29,נקבה,9284,232.0,0.0
2020-11-01,2020-11-07,30-34,זכר,6963,155.0,<15
2020-11-01,2020-11-07,30-34,לא ידוע,19,0.0,0.0
2020-11-01,2020-11-07,30-34,נקבה,9899,210.0,<15
2020-11-01,2020-11-07,35-39,זכר,6613,117.0,0.0
2020-11-01,2020-11-07,35-39,לא ידוע,21,0.0,0.0
2020-11-01,2020-11-07,35-39,נקבה,9227,160.0,0.0
2020-11-01,2020-11-07,40-44,זכר,5866,143.0,0.0
2020-11-01,2020-11-07,40-44,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,40-44,נקבה,8823,181.0,0.0
2020-11-01,2020-11-07,45-49,זכר,5387,131.0,0.0
2020-11-01,2020-11-07,45-49,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,45-49,נקבה,8784,179.0,0.0
2020-11-01,2020-11-07,50-54,זכר,4545,134.0,<15
2020-11-01,2020-11-07,50-54,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,50-54,נקבה,7927,154.0,<15
2020-11-01,2020-11-07,55-59,זכר,4250,119.0,<15
2020-11-01,2020-11-07,55-59,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,55-59,נקבה,8002,125.0,<15
2020-11-01,2020-11-07,60-64,זכר,4099,81.0,<15
2020-11-01,2020-11-07,60-64,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,60-64,נקבה,6692,89.0,<15
2020-11-01,2020-11-07,65-69,זכר,3904,63.0,<15
2020-11-01,2020-11-07,65-69,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,65-69,נקבה,5185,84.0,<15
2020-11-01,2020-11-07,70-74,זכר,3361,40.0,<15
2020-11-01,2020-11-07,70-74,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,70-74,נקבה,4242,56.0,<15
2020-11-01,2020-11-07,75-79,זכר,1774,30.0,<15
2020-11-01,2020-11-07,75-79,נקבה,2410,34.0,<15
2020-11-01,2020-11-07,80+,זכר,3465,43.0,20.0
2020-11-01,2020-11-07,80+,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,80+,נקבה,6998,76.0,34.0
2020-11-01,2020-11-07,NULL,זכר,1268,18.0,0.0
2020-11-01,2020-11-07,NULL,לא ידוע,178,16.0,0.0
2020-11-01,2020-11-07,NULL,נקבה,1020,20.0,<15
2020-11-08,2020-11-14,0-19,זכר,29315,665.0,0.0
2020-11-08,2020-11-14,0-19,לא ידוע,62,0.0,0.0
2020-11-08,2020-11-14,0-19,נקבה,22873,628.0,0.0
2020-11-08,2020-11-14,20-24,זכר,6911,180.0,0.0
2020-11-08,2020-11-14,20-24,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,20-24,נקבה,7967,234.0,0.0
2020-11-08,2020-11-14,25-29,זכר,6919,136.0,0.0
2020-11-08,2020-11-14,25-29,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,25-29,נקבה,9933,238.0,0.0
2020-11-08,2020-11-14,30-34,זכר,7559,161.0,0.0
2020-11-08,2020-11-14,30-34,לא ידוע,15,0.0,0.0
2020-11-08,2020-11-14,30-34,נקבה,11093,176.0,0.0
2020-11-08,2020-11-14,35-39,זכר,7472,133.0,0.0
2020-11-08,2020-11-14,35-39,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,35-39,נקבה,10544,172.0,0.0
2020-11-08,2020-11-14,40-44,זכר,6551,157.0,0.0
2020-11-08,2020-11-14,40-44,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,40-44,נקבה,9662,200.0,0.0
2020-11-08,2020-11-14,45-49,זכר,5837,135.0,<15
2020-11-08,2020-11-14,45-49,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,45-49,נקבה,9148,168.0,<15
2020-11-08,2020-11-14,50-54,זכר,4661,126.0,<15
2020-11-08,2020-11-14,50-54,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,50-54,נקבה,8153,142.0,<15
2020-11-08,2020-11-14,55-59,זכר,4457,109.0,<15
2020-11-08,2020-11-14,55-59,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,55-59,נקבה,8050,112.0,<15
2020-11-08,2020-11-14,60-64,זכר,4388,85.0,<15
2020-11-08,2020-11-14,60-64,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,60-64,נקבה,6940,107.0,<15
2020-11-08,2020-11-14,65-69,זכר,4118,79.0,<15
2020-11-08,2020-11-14,65-69,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,65-69,נקבה,5530,78.0,<15
2020-11-08,2020-11-14,70-74,זכר,3601,60.0,<15
2020-11-08,2020-11-14,70-74,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,70-74,נקבה,4409,67.0,<15
2020-11-08,2020-11-14,75-79,זכר,2055,44.0,<15
2020-11-08,2020-11-14,75-79,נקבה,2488,41.0,<15
2020-11-08,2020-11-14,80+,זכר,3565,35.0,<15
2020-11-08,2020-11-14,80+,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,80+,נקבה,6682,69.0,<15
2020-11-08,2020-11-14,NULL,זכר,1423,22.0,0.0
2020-11-08,2020-11-14,NULL,לא ידוע,154,<15,0.0
2020-11-08,2020-11-14,NULL,נקבה,1010,21.0,0.0
2020-11-15,2020-11-21,0-19,זכר,34274,682.0,0.0
2020-11-15,2020-11-21,0-19,לא ידוע,87,<15,0.0
2020-11-15,2020-11-21,0-19,נקבה,27511,712.0,0.0
2020-11-15,2020-11-21,20-24,זכר,9902,177.0,0.0
2020-11-15,2020-11-21,20-24,לא ידוע,<15,0.0,0.0
2020-11-15,2020-11-21,20-24,נקבה,10048,275.0,0.0
2020-11-15,2020-11-21,25-29,זכר,9465,181.0,0.0
2020-11-15,2020-11-21,25-29,לא ידוע,15,0.0,0.0
2020-11-15,2020-11-21,25-29,נקבה,11822,253.0,<15
2020-11-15,2020-11-21,30-34,זכר,9903,155.0,0.0
2020-11-15,2020-11-21,30-34,לא ידוע,45,0.0,0.0
2020-11-15,2020-11-21,30-34,נקבה,12720,248.0,0.0
2020-11-15,2020-11-21,35-39,זכר,9524,171.0,0.0
2020-11-15,2020-11-21,35-39,לא ידוע,37,0.0,0.0
2020-11-15,2020-11-21,35-39,נקבה,12361,205.0,0.0
2020-11-15,2020-11-21,40-44,זכר,9212,158.0,0.0
2020-11-15,2020-11-21,40-44,לא ידוע,21,0.0,0.0
2020-11-15,2020-11-21,40-44,נקבה,12035,206.0,0.0
2020-11-15,2020-11-21,45-49,זכר,8537,152.0,0.0
2020-11-15,2020-11-21,45-49,לא ידוע,<15,0.0,0.0
2020-11-15,2020-11-21,45-49,נקבה,11505,212.0,<15
2020-11-15,2020-11-21,50-54,זכר,7083,127.0,0.0
2020-11-15,2020-11-21,50-54,לא ידוע,<15,0.0,0.0
2020-11-15,2020-11-21,50-54,נקבה,10279,173.0,0.0
2020-11-15,2020-11-21,55-59,זכר,6362,119.0,<15
2020-11-15,2020-11-21,55-59,לא ידוע,15,0.0,0.0
2020-11-15,2020-11-21,55-59,נקבה,9926,126.0,<15
2020-11-15,2020-11-21,60-64,זכר,5985,103.0,<15
2020-11-15,2020-11-21,60-64,לא ידוע,<15,0.0,0.0
2020-11-15,2020-11-21,60-64,נקבה,8440,116.0,0.0
2020-11-15,2020-11-21,65-69,זכר,5357,89.0,<15
2020-11-15,2020-11-21,65-69,לא ידוע,<15,<15,0.0
2020-11-15,2020-11-21,65-69,נקבה,6527,78.0,<15
2020-11-15,2020-11-21,70-74,זכר,4116,56.0,<15
2020-11-15,2020-11-21,70-74,לא ידוע,<15,0.0,0.0
2020-11-15,2020-11-21,70-74,נקבה,4897,68.0,<15
2020-11-15,2020-11-21,75-79,זכר,2116,36.0,<15
2020-11-15,2020-11-21,75-79,לא ידוע,<15,0.0,0.0
2020-11-15,2020-11-21,75-79,נקבה,2486,41.0,<15
2020-11-15,2020-11-21,80+,זכר,3412,41.0,<15
2020-11-15,2020-11-21,80+,לא ידוע,<15,0.0,0.0
2020-11-15,2020-11-21,80+,נקבה,6681,75.0,22.0
2020-11-15,2020-11-21,NULL,זכר,1651,25.0,0.0
2020-11-15,2020-11-21,NULL,לא ידוע,270,<15,0.0
2020-11-15,2020-11-21,NULL,נקבה,1276,23.0,0.0
2020-11-22,2020-11-28,0-19,זכר,37006,846.0,0.0
2020-11-22,2020-11-28,0-19,לא ידוע,111,<15,0.0
2020-11-22,2020-11-28,0-19,נקבה,33512,925.0,0.0
2020-11-22,2020-11-28,20-24,זכר,10860,262.0,0.0
2020-11-22,2020-11-28,20-24,לא ידוע,<15,0.0,0.0
2020-11-22,2020-11-28,20-24,נקבה,11707,345.0,0.0
2020-11-22,2020-11-28,25-29,זכר,10804,211.0,0.0
2020-11-22,2020-11-28,25-29,לא ידוע,29,0.0,0.0
2020-11-22,2020-11-28,25-29,נקבה,13312,315.0,0.0
2020-11-22,2020-11-28,30-34,זכר,11693,223.0,0.0
2020-11-22,2020-11-28,30-34,לא ידוע,47,0.0,0.0
2020-11-22,2020-11-28,30-34,נקבה,14027,298.0,0.0
2020-11-22,2020-11-28,35-39,זכר,11361,213.0,0.0
2020-11-22,2020-11-28,35-39,לא ידוע,45,0.0,0.0
2020-11-22,2020-11-28,35-39,נקבה,13863,269.0,<15
2020-11-22,2020-11-28,40-44,זכר,10948,193.0,0.0
2020-11-22,2020-11-28,40-44,לא ידוע,36,<15,0.0
2020-11-22,2020-11-28,40-44,נקבה,13504,247.0,0.0
2020-11-22,2020-11-28,45-49,זכר,10198,181.0,0.0
2020-11-22,2020-11-28,45-49,לא ידוע,23,0.0,0.0
2020-11-22,2020-11-28,45-49,נקבה,13309,257.0,<15
2020-11-22,2020-11-28,50-54,זכר,8732,174.0,<15
2020-11-22,2020-11-28,50-54,לא ידוע,16,0.0,0.0
2020-11-22,2020-11-28,50-54,נקבה,11744,206.0,0.0
2020-11-22,2020-11-28,55-59,זכר,7619,134.0,<15
2020-11-22,2020-11-28,55-59,לא ידוע,<15,0.0,0.0
2020-11-22,2020-11-28,55-59,נקבה,10717,176.0,<15
2020-11-22,2020-11-28,60-64,זכר,7029,110.0,<15
2020-11-22,2020-11-28,60-64,לא ידוע,<15,0.0,0.0
2020-11-22,2020-11-28,60-64,נקבה,8974,136.0,0.0
2020-11-22,2020-11-28,65-69,זכר,5997,87.0,<15
2020-11-22,2020-11-28,65-69,לא ידוע,<15,0.0,0.0
2020-11-22,2020-11-28,65-69,נקבה,7119,117.0,<15
2020-11-22,2020-11-28,70-74,זכר,4636,83.0,<15
2020-11-22,2020-11-28,70-74,לא ידוע,<15,0.0,0.0
2020-11-22,2020-11-28,70-74,נקבה,5334,79.0,<15
2020-11-22,2020-11-28,75-79,זכר,2325,49.0,<15
2020-11-22,2020-11-28,75-79,לא ידוע,<15,0.0,0.0
2020-11-22,2020-11-28,75-79,נקבה,2681,35.0,<15
2020-11-22,2020-11-28,80+,זכר,3617,41.0,<15
2020-11-22,2020-11-28,80+,לא ידוע,<15,0.0,0.0
2020-11-22,2020-11-28,80+,נקבה,6702,82.0,<15
2020-11-22,2020-11-28,NULL,זכר,2528,34.0,0.0
2020-11-22,2020-11-28,NULL,לא ידוע,252,20.0,0.0
2020-11-22,2020-11-28,NULL,נקבה,1788,24.0,0.0
2020-11-29,2020-12-05,0-19,זכר,49285,1236.0,0.0
2020-11-29,2020-12-05,0-19,לא ידוע,172,<15,0.0
2020-11-29,2020-12-05,0-19,נקבה,46503,1271.0,0.0
2020-11-29,2020-12-05,20-24,זכר,12024,343.0,0.0
2020-11-29,2020-12-05,20-24,לא ידוע,15,0.0,0.0
2020-11-29,2020-12-05,20-24,נקבה,13759,497.0,0.0
2020-11-29,2020-12-05,25-29,זכר,12255,309.0,0.0
2020-11-29,2020-12-05,25-29,לא ידוע,32,<15,0.0
2020-11-29,2020-12-05,25-29,נקבה,15186,455.0,0.0
2020-11-29,2020-12-05,30-34,זכר,13105,301.0,0.0
2020-11-29,2020-12-05,30-34,לא ידוע,41,<15,0.0
2020-11-29,2020-12-05,30-34,נקבה,16164,384.0,0.0
2020-11-29,2020-12-05,35-39,זכר,12497,276.0,<15
2020-11-29,2020-12-05,35-39,לא ידוע,48,<15,0.0
2020-11-29,2020-12-05,35-39,נקבה,15762,378.0,0.0
2020-11-29,2020-12-05,40-44,זכר,12431,270.0,<15
2020-11-29,2020-12-05,40-44,לא ידוע,27,<15,0.0
2020-11-29,2020-12-05,40-44,נקבה,15707,366.0,0.0
2020-11-29,2020-12-05,45-49,זכר,11650,288.0,<15
2020-11-29,2020-12-05,45-49,לא ידוע,26,<15,0.0
2020-11-29,2020-12-05,45-49,נקבה,15220,305.0,0.0
2020-11-29,2020-12-05,50-54,זכר,9637,220.0,0.0
2020-11-29,2020-12-05,50-54,לא ידוע,<15,0.0,0.0
2020-11-29,2020-12-05,50-54,נקבה,13183,311.0,<15
2020-11-29,2020-12-05,55-59,זכר,8568,196.0,<15
2020-11-29,2020-12-05,55-59,לא ידוע,16,0.0,0.0
2020-11-29,2020-12-05,55-59,נקבה,12227,250.0,<15
2020-11-29,2020-12-05,60-64,זכר,7718,177.0,<15
2020-11-29,2020-12-05,60-64,לא ידוע,<15,0.0,0.0
2020-11-29,2020-12-05,60-64,נקבה,10283,192.0,<15
2020-11-29,2020-12-05,65-69,זכר,6715,154.0,<15
2020-11-29,2020-12-05,65-69,לא ידוע,<15,0.0,0.0
2020-11-29,2020-12-05,65-69,נקבה,8050,166.0,<15
2020-11-29,2020-12-05,70-74,זכר,5233,125.0,<15
2020-11-29,2020-12-05,70-74,לא ידוע,<15,0.0,0.0
2020-11-29,2020-12-05,70-74,נקבה,5986,129.0,<15
2020-11-29,2020-12-05,75-79,זכר,2748,72.0,<15
2020-11-29,2020-12-05,75-79,לא ידוע,<15,0.0,0.0
2020-11-29,2020-12-05,75-79,נקבה,3119,72.0,<15
2020-11-29,2020-12-05,80+,זכר,4529,92.0,<15
2020-11-29,2020-12-05,80+,לא ידוע,<15,0.0,0.0
2020-11-29,2020-12-05,80+,נקבה,8877,130.0,<15
2020-11-29,2020-12-05,NULL,זכר,2530,38.0,0.0
2020-11-29,2020-12-05,NULL,לא ידוע,283,<15,0.0
2020-11-29,2020-12-05,NULL,נקבה,1773,24.0,0.0
2020-12-06,2020-12-12,0-19,זכר,62275,1613.0,0.0
2020-12-06,2020-12-12,0-19,לא ידוע,242,<15,0.0
2020-12-06,2020-12-12,0-19,נקבה,60935,1719.0,0.0
2020-12-06,2020-12-12,20-24,זכר,13895,506.0,0.0
2020-12-06,2020-12-12,20-24,לא ידוע,29,0.0,0.0
2020-12-06,2020-12-12,20-24,נקבה,15978,610.0,0.0
2020-12-06,2020-12-12,25-29,זכר,13892,432.0,<15
2020-12-06,2020-12-12,25-29,לא ידוע,28,0.0,0.0
2020-12-06,2020-12-12,25-29,נקבה,17952,612.0,0.0
2020-12-06,2020-12-12,30-34,זכר,14912,435.0,0.0
2020-12-06,2020-12-12,30-34,לא ידוע,55,0.0,0.0
2020-12-06,2020-12-12,30-34,נקבה,19055,539.0,<15
2020-12-06,2020-12-12,35-39,זכר,14990,395.0,0.0
2020-12-06,2020-12-12,35-39,לא ידוע,50,<15,0.0
2020-12-06,2020-12-12,35-39,נקבה,19035,454.0,0.0
2020-12-06,2020-12-12,40-44,זכר,14619,388.0,0.0
2020-12-06,2020-12-12,40-44,לא ידוע,38,<15,0.0
2020-12-06,2020-12-12,40-44,נקבה,19034,506.0,0.0
2020-12-06,2020-12-12,45-49,זכר,13625,341.0,0.0
2020-12-06,2020-12-12,45-49,לא ידוע,19,0.0,0.0
2020-12-06,2020-12-12,45-49,נקבה,18109,450.0,<15
2020-12-06,2020-12-12,50-54,זכר,11460,331.0,<15
2020-12-06,2020-12-12,50-54,לא ידוע,21,0.0,0.0
2020-12-06,2020-12-12,50-54,נקבה,15108,372.0,<15
2020-12-06,2020-12-12,55-59,זכר,9596,271.0,<15
2020-12-06,2020-12-12,55-59,לא ידוע,20,0.0,0.0
2020-12-06,2020-12-12,55-59,נקבה,13256,298.0,<15
2020-12-06,2020-12-12,60-64,זכר,8748,249.0,<15
2020-12-06,2020-12-12,60-64,לא ידוע,<15,0.0,0.0
2020-12-06,2020-12-12,60-64,נקבה,11045,250.0,<15
2020-12-06,2020-12-12,65-69,זכר,7468,209.0,<15
2020-12-06,2020-12-12,65-69,לא ידוע,<15,0.0,0.0
2020-12-06,2020-12-12,65-69,נקבה,8241,177.0,<15
2020-12-06,2020-12-12,70-74,זכר,5450,142.0,<15
2020-12-06,2020-12-12,70-74,לא ידוע,<15,0.0,0.0
2020-12-06,2020-12-12,70-74,נקבה,6183,130.0,<15
2020-12-06,2020-12-12,75-79,זכר,2898,87.0,<15
2020-12-06,2020-12-12,75-79,לא ידוע,<15,0.0,0.0
2020-12-06,2020-12-12,75-79,נקבה,3361,78.0,<15
2020-12-06,2020-12-12,80+,זכר,5208,111.0,<15
2020-12-06,2020-12-12,80+,לא ידוע,19,0.0,0.0
2020-12-06,2020-12-12,80+,נקבה,10500,198.0,29.0
2020-12-06,2020-12-12,NULL,זכר,2881,58.0,0.0
2020-12-06,2020-12-12,NULL,לא ידוע,370,20.0,0.0
2020-12-06,2020-12-12,NULL,נקבה,1900,29.0,0.0
2020-12-13,2020-12-19,0-19,זכר,69021,2449.0,0.0
2020-12-13,2020-12-19,0-19,לא ידוע,241,<15,0.0
2020-12-13,2020-12-19,0-19,נקבה,70177,2684.0,0.0
2020-12-13,2020-12-19,20-24,זכר,16212,652.0,0.0
2020-12-13,2020-12-19,20-24,לא ידוע,<15,0.0,0.0
2020-12-13,2020-12-19,20-24,נקבה,19079,879.0,<15
2020-12-13,2020-12-19,25-29,זכר,16564,662.0,0.0
2020-12-13,2020-12-19,25-29,לא ידוע,15,0.0,0.0
2020-12-13,2020-12-19,25-29,נקבה,20591,831.0,0.0
2020-12-13,2020-12-19,30-34,זכר,17703,572.0,0.0
2020-12-13,2020-12-19,30-34,לא ידוע,42,0.0,0.0
2020-12-13,2020-12-19,30-34,נקבה,21781,719.0,0.0
2020-12-13,2020-12-19,35-39,זכר,17485,505.0,0.0
2020-12-13,2020-12-19,35-39,לא ידוע,43,0.0,0.0
2020-12-13,2020-12-19,35-39,נקבה,21552,681.0,0.0
2020-12-13,2020-12-19,40-44,זכר,17178,521.0,<15
2020-12-13,2020-12-19,40-44,לא ידוע,29,<15,0.0
2020-12-13,2020-12-19,40-44,נקבה,21145,672.0,0.0
2020-12-13,2020-12-19,45-49,זכר,15892,546.0,0.0
2020-12-13,2020-12-19,45-49,לא ידוע,22,<15,0.0
2020-12-13,2020-12-19,45-49,נקבה,19739,683.0,<15
2020-12-13,2020-12-19,50-54,זכר,12941,450.0,<15
2020-12-13,2020-12-19,50-54,לא ידוע,<15,<15,0.0
2020-12-13,2020-12-19,50-54,נקבה,16697,502.0,0.0
2020-12-13,2020-12-19,55-59,זכר,10983,397.0,<15
2020-12-13,2020-12-19,55-59,לא ידוע,<15,0.0,0.0
2020-12-13,2020-12-19,55-59,נקבה,15060,466.0,0.0
2020-12-13,2020-12-19,60-64,זכר,9915,319.0,<15
2020-12-13,2020-12-19,60-64,לא ידוע,<15,0.0,0.0
2020-12-13,2020-12-19,60-64,נקבה,12409,341.0,<15
2020-12-13,2020-12-19,65-69,זכר,8334,272.0,<15
2020-12-13,2020-12-19,65-69,לא ידוע,<15,0.0,0.0
2020-12-13,2020-12-19,65-69,נקבה,9607,296.0,<15
2020-12-13,2020-12-19,70-74,זכר,6391,235.0,<15
2020-12-13,2020-12-19,70-74,לא ידוע,<15,<15,0.0
2020-12-13,2020-12-19,70-74,נקבה,7192,203.0,<15
2020-12-13,2020-12-19,75-79,זכר,3192,99.0,<15
2020-12-13,2020-12-19,75-79,נקבה,3770,121.0,<15
2020-12-13,2020-12-19,80+,זכר,5576,170.0,28.0
2020-12-13,2020-12-19,80+,לא ידוע,<15,0.0,0.0
2020-12-13,2020-12-19,80+,נקבה,11563,256.0,20.0
2020-12-13,2020-12-19,NULL,זכר,3029,74.0,0.0
2020-12-13,2020-12-19,NULL,לא ידוע,417,21.0,0.0
2020-12-13,2020-12-19,NULL,נקבה,2160,55.0,0.0
2020-12-20,2020-12-26,0-19,זכר,94804,3884.0,0.0
2020-12-20,2020-12-26,0-19,לא ידוע,347,<15,0.0
2020-12-20,2020-12-26,0-19,נקבה,87674,4227.0,0.0
2020-12-20,2020-12-26,20-24,זכר,22167,1094.0,<15
2020-12-20,2020-12-26,20-24,לא ידוע,35,<15,0.0
2020-12-20,2020-12-26,20-24,נקבה,23848,1415.0,0.0
2020-12-20,2020-12-26,25-29,זכר,19924,992.0,0.0
2020-12-20,2020-12-26,25-29,לא ידוע,17,0.0,0.0
2020-12-20,2020-12-26,25-29,נקבה,24307,1286.0,0.0
2020-12-20,2020-12-26,30-34,זכר,20123,936.0,0.0
2020-12-20,2020-12-26,30-34,לא ידוע,51,<15,0.0
2020-12-20,2020-12-26,30-34,נקבה,24709,1048.0,0.0
2020-12-20,2020-12-26,35-39,זכר,19927,851.0,0.0
2020-12-20,2020-12-26,35-39,לא ידוע,40,<15,0.0
2020-12-20,2020-12-26,35-39,נקבה,24078,952.0,0.0
2020-12-20,2020-12-26,40-44,זכר,18915,784.0,0.0
2020-12-20,2020-12-26,40-44,לא ידוע,25,<15,0.0
2020-12-20,2020-12-26,40-44,נקבה,23189,1029.0,0.0
2020-12-20,2020-12-26,45-49,זכר,17634,748.0,<15
2020-12-20,2020-12-26,45-49,לא ידוע,25,<15,0.0
2020-12-20,2020-12-26,45-49,נקבה,22003,926.0,<15
2020-12-20,2020-12-26,50-54,זכר,14270,642.0,<15
2020-12-20,2020-12-26,50-54,לא ידוע,<15,<15,0.0
2020-12-20,2020-12-26,50-54,נקבה,18333,740.0,0.0
2020-12-20,2020-12-26,55-59,זכר,11981,566.0,<15
2020-12-20,2020-12-26,55-59,לא ידוע,19,0.0,0.0
2020-12-20,2020-12-26,55-59,נקבה,16168,588.0,<15
2020-12-20,2020-12-26,60-64,זכר,10516,476.0,<15
2020-12-20,2020-12-26,60-64,לא ידוע,<15,<15,0.0
2020-12-20,2020-12-26,60-64,נקבה,13213,508.0,<15
2020-12-20,2020-12-26,65-69,זכר,8884,454.0,<15
2020-12-20,2020-12-26,65-69,לא ידוע,<15,<15,0.0
2020-12-20,2020-12-26,65-69,נקבה,10235,372.0,<15
2020-12-20,2020-12-26,70-74,זכר,6634,287.0,17.0
2020-12-20,2020-12-26,70-74,לא ידוע,<15,<15,0.0
2020-12-20,2020-12-26,70-74,נקבה,7830,276.0,<15
2020-12-20,2020-12-26,75-79,זכר,3488,164.0,<15
2020-12-20,2020-12-26,75-79,לא ידוע,<15,<15,0.0
2020-12-20,2020-12-26,75-79,נקבה,4366,173.0,<15
2020-12-20,2020-12-26,80+,זכר,6511,211.0,30.0
2020-12-20,2020-12-26,80+,לא ידוע,<15,0.0,0.0
2020-12-20,2020-12-26,80+,נקבה,13809,326.0,34.0
2020-12-20,2020-12-26,NULL,זכר,2749,56.0,0.0
2020-12-20,2020-12-26,NULL,לא ידוע,401,34.0,0.0
2020-12-20,2020-12-26,NULL,נקבה,2060,73.0,0.0
2020-12-27,2021-01-02,0-19,זכר,116437,6606.0,0.0
2020-12-27,2021-01-02,0-19,לא ידוע,376,<15,0.0
2020-12-27,2021-01-02,0-19,נקבה,117404,6213.0,0.0
2020-12-27,2021-01-02,20-24,זכר,19941,1619.0,<15
2020-12-27,2021-01-02,20-24,לא ידוע,<15,0.0,0.0
2020-12-27,2021-01-02,20-24,נקבה,24097,1866.0,<15
2020-12-27,2021-01-02,25-29,זכר,18710,1360.0,<15
2020-12-27,2021-01-02,25-29,לא ידוע,15,<15,0.0
2020-12-27,2021-01-02,25-29,נקבה,25435,1626.0,0.0
2020-12-27,2021-01-02,30-34,זכר,20315,1264.0,0.0
2020-12-27,2021-01-02,30-34,לא ידוע,33,<15,0.0
2020-12-27,2021-01-02,30-34,נקבה,27225,1457.0,0.0
2020-12-27,2021-01-02,35-39,זכר,20914,1162.0,0.0
2020-12-27,2021-01-02,35-39,לא ידוע,30,<15,0.0
2020-12-27,2021-01-02,35-39,נקבה,27778,1368.0,0.0
2020-12-27,2021-01-02,40-44,זכר,19349,997.0,0.0
2020-12-27,2021-01-02,40-44,לא ידוע,32,<15,0.0
2020-12-27,2021-01-02,40-44,נקבה,26090,1254.0,<15
2020-12-27,2021-01-02,45-49,זכר,16703,943.0,<15
2020-12-27,2021-01-02,45-49,לא ידוע,27,<15,0.0
2020-12-27,2021-01-02,45-49,נקבה,23295,1163.0,<15
2020-12-27,2021-01-02,50-54,זכר,13034,891.0,<15
2020-12-27,2021-01-02,50-54,לא ידוע,<15,<15,0.0
2020-12-27,2021-01-02,50-54,נקבה,18443,1008.0,0.0
2020-12-27,2021-01-02,55-59,זכר,10669,697.0,<15
